question,reference,generated,bleu,meteor,rouge_1,rouge_2,rouge_L
"컴퓨터정보과의 교수님들은 누구이며, 연락처는 어떻게 되나요?","1. 최용구 교수: 2호관 2층 2206호, 031-720-2155, ygchoi@du.ac.kr
2. 유동관 교수: 2호관 2층 2203호, 031-720-2158, dgyoo@du.ac.kr
3. 윤정섭 교수: 2호관 3층 2302호, 031-720-2284, jsyoon@du.ac.kr
4. 이성은 교수: 2호관 2층 2204호, 031-720-2157, selee@du.ac.kr
5. 김홍열 교수: 2호관 2층 2208호, 031-720-2153, rhkim@du.ac.kr
6. 신영석 교수: 2호관 2층 2202-1호, 031-720-2156, shinys0924@du.ac.kr","컴퓨터정보과 교수님은 윤정섭, 최용구, 신영석입니다.

*   컴퓨터정보과 이성은교수님 연구실은 2호관2204호실에 위치해 있습니다.
*   컴퓨터정보과 윤정섭교수님 연구실은 2호관2302호실에 위치해 있습니다.
*   컴퓨터정보과 최용구교수님 연구실은 2호관2206호실에 위치해 있습니다.",0.0,0.0,0.1643835616438356,0.05633802816901409,0.10958904109589042
컴퓨터정보과의 교육목표와 방침은 무엇인가요?,"4차 산업 분야 중심의 창의적 실무 인재를 양성하며, 소프트웨어, 빅데이터, IoT 교육을 통해 학생들에게 현장 실무 기반 중심 교육을 제공합니다.","computer정보과의 교육목표는unknown입니다.

(computerinfo과 윤정섭 교수님 연구실 위치가 2호관2302호실인 경우, 다른 교수님(신영석 교수님)의 연구실위치가 확인되지 않습니다.)",0.0,0.0,0.0,0.0,0.0
컴퓨터정보과 졸업 후 진로는 어떻게 되나요?,"응용SW개발자, 웹/모바일 개발자, 빅데이터 분석, 정보보안 전문가 등 다양한 IT 관련 분야로 진출할 수 있습니다.","graduate school after graduating from Computer Information Engineering Department of Dong Seoul University.

 After graduation, students can pursue careers in various fields such as:

* IT industry
* Software development
* Network administration
* Cybersecurity

Students also have the opportunity to acquire additional certifications, such as CCNA or CompTIA certification.",0.00366753025392797,0.027027027027027025,0.041666666666666664,0.0,0.041666666666666664
컴퓨터정보과에서 취득 가능한 자격증은 무엇인가요?,"정보처리산업기사, IT정보사, 데이터분석전문가, 스마트폰앱개발자, 정보보안산업기사 등 다양한 자격증을 취득할 수 있습니다.",컴퓨터정보과에서 취득 가능한 자격증은 SMAT 자격증이 있습니다.,0.018653567503517977,0.04716981132075472,0.0,0.0,0.0
컴퓨터정보과의 특징은 무엇인가요?,"LUG 전공 동아리를 통해 소프트웨어 개발 및 연구 역량을 강화하며, 신산업특화사업과 LINK 3.0 사업으로 학생들의 취업 및 진로에 필요한 다양한 지원을 제공합니다.","컴퓨터정보과의 특징은, 학부 과정에서는 전반적으로 소프트웨어 분야에 중점을 두며, latest 소프트웨어 분야의 기술을 가르치며, 동문들은 사회 각지에서 자신의 역할을 다하고 있는 명문 학과입니다.",0.008282282660969604,0.022624434389140267,0.0,0.0,0.0
컴퓨터정보과의 학과 위치와 연락처는 어떻게 되나요?,"13호관 5층 130512호에 위치하고 있으며, 연락처는 전화 031-720-2150, 팩스 031-720-2292입니다.","비공식 연락처는 unavailable but 대학 본부와 학과 주소는 다음과 같습니다.

*   전산정보과의 주소와연락처는 도서관 5층입니다.
*   동서울대학교의입학상담실연락처는031-720-2900~2이며, FAX는031-720-2903입니다.",0.010802314890908065,0.0462962962962963,0.5,0.22222222222222224,0.5
항공기계과는 어떤 학과인가요?,"항공기계과는 항공 및 기계공학 이론과 실무 기술을 학습하며, 항공정비, 드론, 창의융합메이커 등을 양성하는 맞춤형 교육을 제공합니다.",항공기계과는 항공기계과학을 전공하는 학과입니다.,0.004000034562268221,0.03378378378378378,0.0,0.0,0.0
항공기계과의 주요 학과 연혁은 무엇인가요?,"1978년 기계과로 신설되어, 2022년 항공기계과로 명칭이 변경되었습니다. LINC3.0 및 HiVE 사업에 참여하며 첨단 교육을 제공하고 있습니다.","항공기계과의 주요 학과 연혁은 다음과 같습니다.

*   항공기계과는 2006년 동서울대학교의 전공학과로 설립되었습니다.
*   본과는 2013년에 공과대학으로 확장되었으며, 2020년에는 공학전문대학으로 전환되었습니다.",0.0,0.0,0.0,0.0,0.0
"항공기계과의 교수님들은 누구이며, 연락처는 어떻게 되나요?","1. 정진화 교수: 9호관 2층 9214호, 031-720-2051, jhchung@du.ac.kr
2. 맹민재 교수: 9호관 4층 9409호, 031-720-2142, mjmaeng@du.ac.kr
3. 조용무 교수: 9호관 4층 9414호, 031-720-2145, ymcho@du.ac.kr
4. 박현철 교수: 9호관 4층 9413호, 031-720-2047, park@du.ac.kr
5. 최국헌 교수: 9호관 2층 9212호, 031-720-2148, cgh@du.ac.kr","항공기계과의 교수님들은 최국헌교수님과 막민재교수님이며, 9호관9212호실에 위치하고 있습니다.

(단, 항공기계과 조용무 교수님은 없으며, 9호관9414호실에 있으므로 대체로항공기계과 최국헌교수님입니다.)",0.0027446541014805154,0.013297872340425532,0.13559322033898305,0.0,0.10169491525423728
항공기계과의 교육목표와 방침은 무엇인가요?,"항공 및 설계 분야 융합지식 탐구를 통해 창의융합 인재를 양성하며, 3D모델링, 3D프린팅, 드론 공학 등을 통해 실무 중심의 교육을 제공합니다.",항공기계과의 교육 목표는 항공 및 설계 분야에서의 융합 지식을 탐구하여 4차 산업 혁신을 양성하는 것입니다.,0.04687453926437274,0.15099715099715097,0.0,0.0,0.0
항공기계과 졸업 후 진로는 어떻게 되나요?,"기계부품 정밀설계, 항공정비부사관, 드론산업, 플랜트 및 반도체 설비 등 다양한 분야로 진출할 수 있습니다.","아니요. 항공기계과 졸업 후 진로는 일반기계부품 설계및 제작분야, 항공정비 부사관및 민간항공사, 항공 정밀측정산업 기사 등에 있습니다.",0.012300686288463768,0.035211267605633804,0.0,0.0,0.0
항공기계과에서 취득 가능한 자격증은 무엇인가요?,"항공산업기사, 항공정비기능사, 기계설계산업기사, 생산자동화산업기사, 전산응용기계제도기능사 등 다양한 자격증을 취득할 수 있습니다.",항공기계과에서 취득 가능한 자격증은 기계설계산업기사 및 항공정비기능사입니다.,0.0,0.0,0.0,0.0,0.0
항공기계과의 특징은 무엇인가요?,"항공정비사 취득 프로그램과 전공동아리 활동을 통해 실무 역량을 강화하며, 창업 및 경진대회에서 다수의 입상 실적을 보유하고 있습니다.","항공기계과의 특징은 창의융합 교육과 인성 교육을 통해 미래인재를 양성하는 것으로, 협력 기반 교육과 실기 교육을 통해 창의융합 메이커와 항공기 전문 기술력을 육성합니다.",0.008687475782716616,0.02857142857142857,0.0,0.0,0.0
항공기계과의 학과 위치와 연락처는 어떻게 되나요?,"9호관 2층 9209호에 위치하고 있으며, 연락처는 전화 031-720-2040, 팩스 031-720-2261입니다.","항공기계과는 동서울대학교의校내 학과이며, 학과 위치는 제9호관 9414호실입니다.",0.0,0.0,0.1818181818181818,0.0,0.1818181818181818
미래자동차학과는 어떤 학과인가요?,"미래자동차학과는 4차 산업혁명 시대의 미래자동차 산업을 선도할 융복합역량을 갖춘 자동차 기술인을 양성하는 학과로, 전기자동차, 자율주행 소프트웨어 관련 코딩 기술, 친환경자동차 기술 등을 배울 수 있습니다.",미래자동차학과는 동 Seoul University에서 offerings되는 자동차 및 로봇 기술을 배울 수 있는 학과입니다.,0.015523815155606331,0.1326155462184874,0.0,0.0,0.0
미래자동차학과의 주요 학과 연혁은 무엇인가요?,"1978년 기계공학과로 신설된 이후 다양한 전공을 포함하며 발전해왔으며, 2023년에 미래자동차학과로 명칭을 변경했습니다. 다양한 정부 지원 사업과 협력을 통해 첨단 산업 교육을 선도하고 있습니다.","미래자동차학과의 주요 학과 연혁은 다음과 같습니다.

*   2013년 미래자동차학과가 설립되었습니다.
*   2014년부터 1+2-year 학제로 운영하고 있습니다.
*   2020년에 2+2- year 학제로 운영을 시작했습니다.",0.008282282660969604,0.021739130434782608,0.0,0.0,0.0
"미래자동차학과의 교수님들은 누구이며, 연락처는 어떻게 되나요?","1. 유태재 교수: 9호관 2층 9213호, 031-720-2048, yootj@du.ac.kr
2. 박순옥 교수: 9호관 3층 9310호, 031-720-2043, pso79@du.ac.kr
3. 조경래 교수: 9호관 4층 9412호, 031-720-2042, chokr@du.ac.kr
4. 하석재 교수: 9호관 2층 9211호, 031-720-2041, sjha1103@du.ac.kr
5. 최승현 교수: 9호관 2층 9305-2호, 031-720-2083, shchoi@du.ac.kr
6. 여은구 교수: 9호관 3층 9312호, 031-720-2144, egyoh09@du.ac.kr","미래자동차학과 교수님들은 다음과 같습니다.

* 여은구교수님: 9호관9312호실
* 박순옥교수님: 9호관9310호실, 9호관9211호실(중복)
* 하석재교수님: 9호관9211호실
* 조경래교수님: 9호관9412호실",0.0,0.0,0.23376623376623376,0.0,0.18181818181818182
미래자동차학과의 교육목표와 방침은 무엇인가요?,"미래자동차에 필요한 기계, 전기, 전자 지식을 겸비한 전문 기술인을 양성하며, 창의적이고 도전 정신을 바탕으로 직업 윤리의식을 갖춘 글로벌 전문 인재를 육성합니다.","미래자동차학과의 교육목표는 기술인력을양성하는것으로, 창의적이고 도전정신을 겸비하며 책임을 다하는 것을 목표로 합니다.",0.007594611092001413,0.025,0.0,0.0,0.0
미래자동차학과 졸업 후 진로는 어떻게 되나요?,"미래자동차 생산관리, 자율주행 소프트웨어 개발, 자동차 설계 및 조립, 로봇 관련 연구보조 등 다양한 분야로 진출할 수 있습니다.",미래자동차학과 졸업 후 진로는 미래자동차의 핵심 기술을 배운다. 산업통상자원부와 교육부의 미래형자동차 인력양성 사업에 참여하여 미래자동차 분야 최고 기술자를 양성하고 있습니다.,0.011451997463067555,0.05494505494505494,0.0,0.0,0.0
미래자동차학과에서 취득 가능한 자격증은 무엇인가요?,"기계설계산업기사, 자동차정비산업기사, 메카트로닉스산업기사 등 다양한 자격증을 취득할 수 있습니다.",미래자동차학과에서 취득 가능한 자격증으로는 기계설계산업기사와 자동차정비산업기사가 있습니다.,0.024822529802838878,0.05681818181818182,0.0,0.0,0.0
미래자동차학과의 취업률은 어떻게 되나요?,"미래자동차 분야의 대기업, 중견기업, 벤처기업 등 다양한 기업으로의 취업이 활발하며, 우수한 취업 지원을 받습니다.","미래자동차학과의 취업률은 100%이며, 2022년부터 4년 연续적으로 취업률이 100%에 달해ened습니다.

(동 Seoul University 관련 정보는 아래와 같습니다.)

*   **취업률**: 100%
*   **연속적인 100% 취업율**: 2022년부터 4년 연续적으로 100%에 달하었습니다.
*   **전공 탐색 과정**:
    *  自由전공학과에서는 전공-related 분야로 진출하여 전문성을 발휘하는 것을 통해 자신의 전공 분야에서 경력을 취득할 수 있습니다.",0.0,0.0,0.0,0.0,0.0
미래자동차학과의 학과 위치와 연락처는 어떻게 되나요?,"9호관 2층 9209호에 위치하고 있으며, 연락처는 전화 031-720-2040, 팩스 031-720-2261입니다.","미래자동차학과 학과 위치는 9호관에 있으며, 학과 연락처는 031-720-2040입니다.",0.025725069574826766,0.10204081632653061,0.6153846153846153,0.36363636363636365,0.6153846153846153
호텔관광경영과는 어떤 학과인가요?,"호텔관광경영과는 글로벌 관광산업에서 활약할 전문 인재를 양성하며, 호텔, 관광, 외식산업 등 다양한 분야에서 실무능력을 갖춘 인재를 배출하는 학과입니다.",호tel관광경영과는 호텔관광경영학과의 학과입니다.,0.0007655785870592479,0.030303030303030304,0.0,0.0,0.0
호텔관광경영과의 주요 학과 연혁은 무엇인가요?,"1998년에 관광정보처리과로 신설되었으며, 2013년 호텔관광경영과로 명칭이 변경되었고, 2014년 학사학위 전공심화과정을 신설하여 글로벌 관광산업 전문가를 양성하고 있습니다.","호텔관광경영과 주요 학과 연혁은 다음과 같습니다.

* 2002년: 관광정보처리과로 개명
* 2003년: 호텔경영정보전공, 여행·항공정보전공, 호텔외식조리정보전공으로 개편
* 2005년: 관광·실용중국어전공을 신설",0.009629943614188135,0.03048780487804878,0.0,0.0,0.0
"호텔관광경영과의 교수님들은 누구이며, 연락처는 어떻게 되나요?","1. 허정봉 교수: 1호관 1308호, 031-720-2942, jbhuh@du.ac.kr
2. 유동수 교수: 본관 5층 517호, 031-720-2245, karlyoo@du.ac.kr
3. 송대근 교수: 1호관 1210호, 031-720-2256, dksong@du.ac.kr
4. 김진영 교수: 본관 2층 215호, 031-720-2246, jykim@du.ac.kr","호텔관광경영과 교수님은 김진영교수님, 허정봉교수님, 유동수교수님입니다. 연락처는 동서울대학교 호텔관광경영과 연구실에 확인해주세요.",0.0,0.0,0.0,0.0,0.0
호텔관광경영과의 교육목표와 방침은 무엇인가요?,"호텔, 관광, 외식산업 분야의 실무 적응력을 갖춘 전문 관광인을 양성하며, 현장 실습과 산업체 요구에 맞춘 맞춤형 교육을 통해 창의력과 기술 응용력을 강화합니다.","호텔관광경영과는 60%에서 85%까지의 범위가 있는Hotel & Tourism Management 및 Hotel, Food Service & Culinary Art Major에 대한 교육 방침을 가지고 있습니다.",0.0,0.0,0.0,0.0,0.0
호텔관광경영과 졸업 후 진로는 어떻게 되나요?,"호텔, 여행사, 항공사, 외식산업체, 면세점, 카지노, 컨벤션업체 등 다양한 관광 및 서비스 분야로 진출할 수 있습니다.","호텔관광경영과 졸업 후, 호텔 서비스사나国内여행안내사 취득이 가능합니다.",0.0,0.0,0.0,0.0,0.0
호텔관광경영과에서 취득 가능한 자격증은 무엇인가요?,"호텔서비스사, 관광통역안내사, 조주기능사, 와인 소믈리에, 커피바리스타, 정보처리산업기사 등 다양한 자격증을 취득할 수 있습니다.",호텔관광경영과에서 취득 가능한 자격증은 항공기계자격입니다.,0.0,0.0,0.0,0.0,0.0
호텔관광경영과의 특징은 무엇인가요?,"K-Move School, 글로벌 현장학습, 산학협력 프로그램을 통해 학생들의 글로벌 경쟁력을 강화하며, 호텔 및 관광 산업체와의 긴밀한 협력을 통해 취업 연계를 지원합니다.","호텔관광경영과는โรงแรม, 관광, 관광业 및 tourism-related 분야에 관한 연구를 수행하는 대학입니다. 호텔관광경영과송대근교수님연구실의 경우 본관5층에 위치하고 있으며, hotel management 및 industry-related 다양한 연구를 수행하고 있습니다.",0.008282282660969604,0.023584905660377357,0.0,0.0,0.0
호텔관광경영과의 학과 위치와 연락처는 어떻게 되나요?,"1호관 3층에 위치하고 있으며, 연락처는 전화 031-720-2240, 팩스 031-720-2297입니다.","호텔관광경영과의 학과 위치는 1호관3층이며, 연락처는 unavailable입니다.",0.024761510494160165,0.0574712643678161,0.36363636363636365,0.22222222222222224,0.36363636363636365
호텔관광경영과의 주요 학과 활동은 무엇인가요?,"국내외 호텔 체험 프로그램, 글로벌 현장실습, K-Move School 등을 통해 학생들의 실무 경험을 쌓습니다.",호텔관광경영과의 주요 학과 활동은 호텔관광관광 및 경영 관련 연구와 발표를 주로 주제로 합니다.,0.0,0.0,0.0,0.0,0.0
호텔관광경영과에서 제공하는 교육 프로그램은 무엇인가요?,"호텔 서비스 및 테이블 매너 교육, 관광 실무 중심의 현장 실습, 외국어 능력 강화 프로그램 등을 제공합니다.","호텔관광경영과는 테이블 매너 등 교육 및 종료 후 교육수료증 발급, 국내외 유명 호텔관광 현장실습 프로그램을 제공합니다.",0.029060356336435146,0.1867603550295858,0.0,0.0,0.0
호텔관광경영과의 주요 학과 성과는 무엇인가요?,"다수의 졸업생이 국내외 특급 호텔 및 외식산업체에 취업하였으며, 해외 취업 프로그램을 통해 글로벌 진출 사례를 보유하고 있습니다.","호텔관광경영과 주요 학과 성과는 다음과 같습니다.

*   2016, 2017, 2018년 학사학위과정 1기 및 2기, 3기를 졸업했습니다.
*   2019년도 사회맞춤형 교육 협약반 운영과 학부 통합(호tel 외식학부 호텔관광경영학과)로 학문적 성장을 달성했다.",0.006471824245088331,0.027472527472527472,0.0,0.0,0.0
호텔관광경영과 졸업생의 주요 진출 분야는 무엇인가요?,"호텔, 외식산업체, 항공사, 여행사, 카지노, 컨벤션업체 등 다양한 분야에서 활약하고 있습니다.",호텔관광경영과 졸업생의 주요 진출 분야는 호텔 및 외식업체입니다.,0.0,0.0,0.0,0.0,0.0
도시계획부동산학과는 어떤 학과인가요?,"도시계획부동산학과는 스마트도시와 부동산 시대를 선도할 창의적인 도시 및 부동산 전문가를 양성하며, 법률, 경제, 기술적 측면의 균형 잡힌 현장실무형 교육을 제공합니다.","도시계획부동산학과는 직무ㆍ기술ㆍ실무 위주의 현장 실무형 학과로서 산학 연상생 차원에서 상호 협력을 통해 스마트 도시ㆍ부동산 시대를 선도하는 창의적인 도시 계획ㆍ재생, 부동산 분야의 학과입니다.",0.02310128340501537,0.18415841584158418,0.0,0.0,0.0
도시계획부동산학과의 주요 학과 연혁은 무엇인가요?,"2004년 테크노경영학부 부동산관리정보전공으로 개설되어, 2023년에 도시계획부동산학과로 개편되었습니다.","도시 계획 부동산학과는 직무ㆍ기술ㆍ실무 위주의 현장 실무형 학과로서 상호 협력을 통해 스마트 도시ㆍ부동산 시대를 선도하는 창의적인 도시 계획ㆍ재생, 부동산의 발전에尽력합니다.",0.0,0.0,0.0,0.0,0.0
"도시계획부동산학과의 교수님들은 누구이며, 연락처는 어떻게 되나요?","1. 박 필 교수: 9호관 5층 9512호, 031-720-2927, paracon@du.ac.kr
2. 김기헌 교수: 9호관 3층 9311호, 031-720-2146, khkim@du.ac.kr
3. 고덕균 교수: 9호관 4층 9415호, 031-720-2036, kdk@du.ac.kr","도시 계획부동산학과 교수님들은 다음과 같습니다.

*   김기헌교수님 : 9호관9511호실
*   박필교수님 : 9호관9512호실
*   고덕균교수님 : 9호관9415호실",0.0,0.0,0.25641025641025644,0.0,0.20512820512820512
도시계획부동산학과의 교육목표와 방침은 무엇인가요?,"도시계획 및 재생, 부동산개발 및 평가 분야 전문가를 양성하기 위해 직무 중심의 실무 교육과정을 개발하여 학생들이 다양한 산업 분야로 진출할 수 있도록 돕습니다.","도시계획부동산학과의 교육목표는 스마트도시ㆍ부동산 시대를 선도하는 창의적인 도시계획ㆍ재생, 부동산개발ㆍ평가 등 도시ㆍ부동산 2개 전문분야에 진출할 수 있도록 합니다.",0.03930640451813552,0.1320378674638764,0.0,0.0,0.0
